"BehaviorSpace results (NetLogo 6.3.0)"
"groupFormation_identityPaper_reducedModel.nlogo"
"Step4.3_IndID-hetPar_RS35"
"01/12/2023 11:34:05:665 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","Number_Of_Agents","HK_opinion_distribution?","Use_Present_Opinion?","Boundary_Distribution","Boundary_Mean","Boundary_STD","Conformity_Distribution","Conformity_Mean","Conformity_STD","Use_Identity?","Identity_Type","SPIRO_Distribution","SPIRO_Mean","SPIRO_STD","Identity_Levels","Minimum_SPIRO","Maximum_SPIRO","Proportion_Of_High_Covert_SPIRO","centroid_color?","N_centroids","killing_centroids?","avoid_seed_control?","updating","set-seed?","polar_repeats","Normalize_Distances?","Y-opinion","X-opinion","Number_Of_Opinion_Dimensions","model","max-ticks","Centroids_change","polarisation-each-n-steps","show_dice_rolls?","ESBG_furthest_out","[step]","precision diversity 3","precision extremness 3","ESBG","precision mean [own-boundary] of turtles 3","precision standard-deviation [own-boundary] of turtles 3","precision mean [own-conformity] of turtles 3","precision standard-deviation [own-conformity] of turtles 3","SPIRO_count 0.05","SPIRO_count 0.15","SPIRO_count 0.25","SPIRO_count 0.35","SPIRO_count 0.45","SPIRO_count 0.55","SPIRO_count 0.65","SPIRO_count 0.75","SPIRO_count 0.85","SPIRO_count 0.95","Entropy_11","Fractal_dimension Fractals opinions_1800","Fractal_dimension_R2 Fractals opinions_1800"
"79","35","101","true","false","normal","0.275","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.494","0.492","0.492","0.275","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"81","35","101","true","false","normal","0.2875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.491","0.491","0.288","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"80","35","101","false","false","normal","0.275","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.504","0.496","0.44","0.274","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"91","35","101","true","false","normal","0.35","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","32","0","0.02","0","0.35","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"93","35","101","true","false","normal","0.3625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.003","0","0.363","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"78","35","101","false","false","normal","0.2625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.511","0.502","0.444","0.261","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"92","35","101","false","false","normal","0.35","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","27","0","0.025","0","0.349","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"94","35","101","false","false","normal","0.3625","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","24","0","0.043","0","0.361","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"95","35","101","true","false","normal","0.375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.003","0","0.375","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"97","35","101","true","false","normal","0.3875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.001","0","0.388","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"96","35","101","false","false","normal","0.375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.039","0","0.374","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"98","35","101","false","false","normal","0.3875","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.038","0","0.386","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"99","35","101","true","false","normal","0.4","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","19","0","0.011","0","0.4","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"100","35","101","false","false","normal","0.4","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.035","0","0.399","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"83","35","101","true","false","normal","0.3","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.492","0.489","0.489","0.3","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"84","35","101","false","false","normal","0.3","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.499","0.49","0.436","0.299","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"85","35","101","true","false","normal","0.3125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.49","0.487","0.488","0.313","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"86","35","101","false","false","normal","0.3125","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.498","0.49","0.436","0.311","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"101","35","101","true","false","normal","0.1","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.886","0.877","0.876","0.105","0.051","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.309","0.087","0.672"
"103","35","101","true","false","normal","0.1125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.862","0.853","0.848","0.117","0.051","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"87","35","101","true","false","normal","0.325","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.487","0.484","0.485","0.325","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"88","35","101","false","false","normal","0.325","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.491","0.483","0.43","0.324","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"89","35","101","true","false","normal","0.3375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.483","0.48","0.48","0.338","0.027","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"90","35","101","false","false","normal","0.3375","0.025","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.485","0.477","0.424","0.336","0.026","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"106","35","101","false","false","normal","0.125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.451","0.45","0.388","0.123","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.308","0.089","0.614"
"104","35","101","false","false","normal","0.1125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.642","0.622","0.586","0.115","0.051","0.787","0.091","0","0","101","0","0","0","0","0","0","0","0.324","0.116","0.749"
"105","35","101","true","false","normal","0.125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.57","0.565","0.562","0.13","0.051","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.329","0.089","0.61"
"102","35","101","false","false","normal","0.1","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.677","0.666","0.625","0.102","0.049","0.792","0.093","0","0","101","0","0","0","0","0","0","0","0.349","0.16","0.788"
"107","35","101","true","false","normal","0.1375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.423","0.418","0.411","0.142","0.051","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"108","35","101","false","false","normal","0.1375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.453","0.452","0.398","0.135","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"110","35","101","false","false","normal","0.15","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.472","0.469","0.414","0.148","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"109","35","101","true","false","normal","0.15","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.528","0.522","0.514","0.15","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.33","0.086","0.606"
"111","35","101","true","false","normal","0.1625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.524","0.517","0.51","0.163","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.33","0.109","0.704"
"112","35","101","false","false","normal","0.1625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.508","0.5","0.445","0.16","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"113","35","101","true","false","normal","0.175","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.366","0.354","0.348","0.175","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"114","35","101","false","false","normal","0.175","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.501","0.443","0.173","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"115","35","101","true","false","normal","0.1875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.386","0.376","0.37","0.188","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"116","35","101","false","false","normal","0.1875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.506","0.498","0.442","0.185","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"117","35","101","true","false","normal","0.2","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.665","0.663","0.66","0.2","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.309","0.141","0.703"
"118","35","101","false","false","normal","0.2","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.508","0.499","0.442","0.198","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"132","35","101","false","false","normal","0.2875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","33","0","0.047","0","0.285","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"133","35","101","true","false","normal","0.3","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","34","0","0.017","0","0.3","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"134","35","101","false","false","normal","0.3","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","29","0","0.047","0","0.298","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"119","35","101","true","false","normal","0.2125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.517","0.513","0.508","0.213","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.33","0.081","0.605"
"120","35","101","false","false","normal","0.2125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.511","0.502","0.444","0.21","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"135","35","101","true","false","normal","0.3125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","24","0","0.014","0","0.313","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"122","35","101","false","false","normal","0.225","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.5","0.444","0.223","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"121","35","101","true","false","normal","0.225","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.573","0.571","0.57","0.225","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"136","35","101","false","false","normal","0.3125","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","26","0","0.048","0","0.31","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"137","35","101","true","false","normal","0.325","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.014","0","0.325","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"123","35","101","true","false","normal","0.2375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.515","0.512","0.512","0.238","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"124","35","101","false","false","normal","0.2375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.509","0.5","0.444","0.235","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"138","35","101","false","false","normal","0.325","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","25","0","0.05","0","0.323","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"139","35","101","true","false","normal","0.3375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.009","0","0.338","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"141","35","101","true","false","normal","0.35","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","19","0","0.014","0","0.35","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"140","35","101","false","false","normal","0.3375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","24","0","0.045","0","0.335","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"125","35","101","true","false","normal","0.25","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.511","0.508","0.509","0.25","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"142","35","101","false","false","normal","0.35","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.041","0","0.348","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"145","35","101","true","false","normal","0.375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","19","0","0.012","0","0.375","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"143","35","101","true","false","normal","0.3625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","19","0","0.013","0","0.363","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"144","35","101","false","false","normal","0.3625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","22","0","0.042","0","0.36","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"147","35","101","true","false","normal","0.3875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","18","0","0.007","0","0.388","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"126","35","101","false","false","normal","0.25","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.51","0.501","0.446","0.248","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"146","35","101","false","false","normal","0.375","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.038","0","0.373","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"148","35","101","false","false","normal","0.3875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","21","0","0.039","0","0.385","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"149","35","101","true","false","normal","0.4","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","18","0","0.01","0","0.4","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"150","35","101","false","false","normal","0.4","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","20","0","0.039","0","0.398","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0","0","NaN"
"127","35","101","true","false","normal","0.2625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.511","0.508","0.508","0.263","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"128","35","101","false","false","normal","0.2625","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.51","0.501","0.444","0.26","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"130","35","101","false","false","normal","0.275","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.51","0.501","0.446","0.273","0.052","0.792","0.095","0","0","101","0","0","0","0","0","0","0","0.287","0","0.906"
"129","35","101","true","false","normal","0.275","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.493","0.49","0.491","0.275","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"159","35","101","true","false","normal","0.15","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.864","0.855","0.851","0.157","0.077","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.309","0.079","0.611"
"131","35","101","true","false","normal","0.2875","0.05","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.488","0.485","0.485","0.288","0.053","0.806","0.1","0","0","101","0","0","0","0","0","0","0","0.289","0","0.906"
"161","35","101","true","false","normal","0.1625","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.805","0.796","0.791","0.17","0.077","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"155","35","101","true","false","normal","0.125","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.769","0.764","0.765","0.135","0.074","0.786","0.098","0","0","101","0","0","0","0","0","0","0","0.289","0.074","0.39"
"153","35","101","true","false","normal","0.1125","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.643","0.636","0.637","0.124","0.073","0.787","0.099","0","0","101","0","0","0","0","0","0","0","0.309","0.139","0.76"
"154","35","101","false","false","normal","0.1125","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.172","0.249","0.021","0.117","0.065","0.795","0.094","0","0","101","0","0","0","0","0","0","0","0.199","0.169","0.83"
"158","35","101","false","false","normal","0.1375","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.114","0.114","0.011","0.14","0.075","0.798","0.095","0","0","101","0","0","0","0","0","0","0","0.127","0.123","0.692"
"151","35","101","true","false","normal","0.1","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.742","0.733","0.722","0.112","0.069","0.789","0.098","0","0","101","0","0","0","0","0","0","0","0.376","0.205","0.822"
"157","35","101","true","false","normal","0.1375","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.739","0.735","0.734","0.141","0.073","0.793","0.101","0","0","101","0","0","0","0","0","0","0","0.309","0.013","0.105"
"152","35","101","false","false","normal","0.1","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.188","0.244","0.031","0.106","0.064","0.799","0.095","0","0","101","0","0","0","0","0","0","0","0.128","0.153","0.813"
"160","35","101","false","false","normal","0.15","0.075","normal","0.8","0.1","true","individual","normal","0.25","0","10","0.05","0.95","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","0.473","0.462","0.437","0.154","0.074","0.792","0.093","0","0","101","0","0","0","0","0","0","0","0.399","0.162","0.738"
